locus	counts_pvalzero
S3_19440864.txt	38
S3_19440906.txt	32
S3_19465389.txt	100
S3_19473525.txt	100
S3_19533510.txt	74
S3_19543555.txt	1
S3_19543576.txt	0
S3_19730399.txt	0
S3_19756830.txt	51
S3_19756854.txt	0
S3_19756893.txt	1
S3_19828436.txt	34
S3_19828458.txt	1
S3_19930220.txt	37
S3_19930230.txt	34
S3_20008984.txt	0
S3_202942.txt	100
S3_202955.txt	100
S3_20586178.txt	4
S3_20606111.txt	0
S3_20643441.txt	30
S3_20650399.txt	100
S3_21085345.txt	0
S3_21085348.txt	0
S3_21278412.txt	100
S3_21278425.txt	100
S3_21342773.txt	0
S3_21400592.txt	6
S3_21506133.txt	0
S3_21530540.txt	0
S3_21621938.txt	0
S3_21621941.txt	0
S3_21622083.txt	3
S3_21646417.txt	0
S3_21646490.txt	0
S3_21649410.txt	9
S3_21649522.txt	0
S3_21687962.txt	0
S3_2574261.txt	0
S3_2574343.txt	32
S3_2819461.txt	100
S3_2819502.txt	99
S3_369598.txt	0
S3_369707.txt	0
S3_3916930.txt	100
S3_3951324.txt	0
S3_4065721.txt	3
S3_4065897.txt	0
S3_4104087.txt	100
S3_4104088.txt	100
S3_4154717.txt	0
S3_4154824.txt	0
S3_4226181.txt	100
S3_4226207.txt	0
S3_4247384.txt	0
S3_4293714.txt	17
S3_4293719.txt	20
S3_4293726.txt	17
S3_4293731.txt	5
S3_4301917.txt	11
S3_4301930.txt	9
S3_4321029.txt	0
S3_4409596.txt	80
S3_4409675.txt	90
S3_4468667.txt	0
S3_4468684.txt	3
S3_4468712.txt	0
S3_5178276.txt	77
S3_5445811.txt	84
S3_5445824.txt	100
S3_5678448.txt	15
S3_5767776.txt	0
S3_5923643.txt	0
S3_5926150.txt	0
S3_5958368.txt	0
S3_5958466.txt	0
S3_5977460.txt	100
S3_6141489.txt	100
S3_6141535.txt	77
S3_6384843.txt	4
S3_6384879.txt	5
S3_6386076.txt	0
S3_6586820.txt	0
S3_6586846.txt	1
S3_6606570.txt	2
S3_6807139.txt	100
S3_6807216.txt	100
S3_7012983.txt	100
S3_7013013.txt	0
S3_7076517.txt	1
S3_7076544.txt	2
S3_7087619.txt	0
S3_7222164.txt	20
S3_7331254.txt	100
S3_7331266.txt	0
S3_7331287.txt	74
S3_7331289.txt	0
S3_7568790.txt	48
S3_7568806.txt	48
S3_7661296.txt	100
S3_7710779.txt	51
S3_7769548.txt	0
S3_7848755.txt	85
S3_7856292.txt	43
S3_7856320.txt	37
S3_7945445.txt	21
S3_8330602.txt	2
S3_8341816.txt	7
S3_8404994.txt	59
S3_8405009.txt	75
S3_8405041.txt	7
S3_8437996.txt	97
S3_8439284.txt	35
S3_8439389.txt	97
S3_8485975.txt	100
S3_8529494.txt	41
S3_8537482.txt	4
S3_857050.txt	0
S3_857065.txt	0
S3_857170.txt	0
S3_8653314.txt	87
S3_8789789.txt	88
S3_8789844.txt	10
S3_8880797.txt	100
S3_8880820.txt	100
S3_8880844.txt	100
S3_8882036.txt	16
S3_8882037.txt	15
S3_8882146.txt	18
S3_8930826.txt	0
S3_8934220.txt	100
S3_9029289.txt	54
S3_9029299.txt	51
S3_9090333.txt	100
S3_9164571.txt	100
S3_9164572.txt	100
S3_9164576.txt	99
S3_9266360.txt	17
S3_9374908.txt	65
S3_9491146.txt	18
S3_9494186.txt	2
S3_9494234.txt	1
S3_9562878.txt	14
S3_9622304.txt	100
S3_9622307.txt	100
S3_9622327.txt	100
S3_9622388.txt	100
S3_9622404.txt	100
S3_9666760.txt	0
S3_9679870.txt	0
S3_9736685.txt	73
S3_9757869.txt	0
S3_9805632.txt	100
S3_9805690.txt	100
S3_9805778.txt	100
S4_10181712.txt	10
S4_10293890.txt	79
S4_10345815.txt	0
S4_10345821.txt	0
S4_10345834.txt	0
S4_10363073.txt	100
S4_10363144.txt	80
S4_1037011.txt	100
S4_105204.txt	100
S4_105234.txt	100
S4_10687569.txt	17
S4_10687594.txt	3
S4_10712155.txt	83
S4_10712910.txt	0
S4_10854006.txt	100
S4_10923485.txt	0
S4_10947588.txt	100
S4_10947676.txt	100
S4_10947678.txt	100
S4_11013047.txt	100
S4_11013060.txt	0
S4_1121487.txt	100
S4_11555678.txt	0
S4_1172870.txt	100
S4_1172874.txt	100
S4_1172916.txt	0
S4_1172924.txt	0
S4_11773982.txt	97
S4_11774006.txt	93
S4_11774007.txt	90
S4_11842465.txt	50
S4_12143076.txt	1
S4_12143124.txt	11
S4_12143139.txt	13
S4_12143965.txt	16
S4_12172543.txt	16
S4_12172549.txt	13
S4_12246874.txt	15
S4_12246884.txt	14
S4_12246924.txt	0
S4_12246940.txt	0
S4_12246960.txt	0
S4_12600433.txt	32
S4_12945249.txt	29
S4_13236376.txt	19
S4_13236393.txt	72
S4_13236395.txt	13
S4_1330601.txt	6
S4_13559116.txt	75
S4_13559160.txt	77
S4_13559168.txt	3
S4_13629037.txt	0
S4_13629047.txt	0
S4_13629064.txt	0
S4_13672454.txt	13
S4_13672456.txt	8
S4_13672474.txt	15
S4_13672484.txt	13
S4_13752539.txt	19
S4_13773128.txt	1
S4_13773190.txt	7
S4_13773224.txt	7
S4_14213127.txt	100
S4_14213149.txt	0
S4_14213205.txt	0
S4_14216432.txt	100
S4_14216460.txt	100
S4_14216521.txt	100
S4_14266692.txt	2
S4_14266796.txt	94
S4_14272383.txt	0
S4_14272400.txt	1
S4_14272412.txt	2
S4_14272424.txt	32
S4_14324350.txt	100
S4_14324511.txt	6
S4_14324540.txt	5
S4_14347962.txt	41
S4_1437650.txt	0
S4_1442185.txt	0
S4_1442197.txt	0
S4_14444088.txt	17
S4_14473000.txt	77
S4_14473005.txt	63
S4_14473008.txt	100
S4_14473037.txt	100
S4_14473098.txt	34
S4_14484410.txt	52
S4_14484561.txt	4
S4_14484743.txt	0
S4_14484759.txt	94
S4_14492725.txt	93
S4_14493278.txt	100
S4_14535547.txt	0
S4_14538655.txt	66
S4_14538689.txt	64
S4_14538746.txt	44
S4_14614082.txt	20
S4_14668028.txt	71
S4_14688020.txt	12
S4_14749858.txt	34
S4_14749866.txt	22
S4_14765685.txt	97
S4_14813277.txt	76
S4_14813381.txt	3
S4_1482407.txt	92
S4_1482439.txt	93
S4_1482492.txt	100
S4_14954433.txt	1
S4_15058670.txt	0
S4_15058674.txt	0
S4_15058793.txt	0
S4_1509778.txt	89
S4_1509794.txt	100
S4_1509799.txt	84
S4_1509818.txt	84
S4_1509822.txt	85
S4_15280671.txt	1
S4_15283811.txt	98
S4_15312126.txt	11
S4_15312137.txt	42
S4_15312150.txt	15
S4_15312171.txt	12
S4_15312179.txt	15
S4_15355065.txt	0
S4_15355078.txt	100
S4_15355079.txt	100
S4_15411165.txt	13
S4_15411170.txt	0
S4_15411253.txt	11
S4_15457043.txt	78
S4_15478739.txt	9
S4_15490977.txt	100
S4_15490986.txt	0
S4_15491063.txt	100
S4_15587496.txt	7
S4_15657639.txt	40
S4_15706974.txt	0
S4_15865394.txt	10
S4_15865407.txt	7
S4_15865478.txt	0
S4_15987403.txt	100
S4_15987424.txt	14
S4_16297494.txt	0
S4_16381505.txt	19
S4_16381575.txt	13
S4_16688580.txt	0
S4_16689864.txt	0
S4_16689875.txt	0
S4_16689890.txt	0
S4_16701560.txt	67
S4_16739380.txt	77
S4_16739395.txt	76
S4_16739405.txt	79
S4_16758169.txt	100
S4_16758170.txt	100
S4_16812042.txt	13
S4_16812048.txt	0
S4_16833121.txt	100
S4_16833140.txt	100
S4_16833144.txt	100
S4_16909634.txt	31
S4_16938106.txt	0
S4_16940130.txt	0
S4_17217378.txt	0
S4_17449034.txt	0
S4_17449038.txt	100
S4_17449045.txt	70
S4_17519539.txt	0
S4_17662536.txt	0
S4_17662560.txt	97
S4_17662568.txt	6
S4_17666960.txt	0
S4_17666971.txt	0
S4_17684820.txt	4
S4_17684823.txt	7
S4_17684875.txt	3
S4_17695729.txt	3
S4_17695739.txt	100
S4_17695746.txt	1
S4_17695799.txt	3
S4_17807612.txt	0
S4_17864609.txt	1
S4_17867589.txt	100
S4_17867665.txt	100
S4_17867675.txt	80
S4_17882772.txt	100
S4_17882776.txt	100
S4_17944416.txt	0
S4_17944420.txt	0
S4_17944461.txt	0
S4_17954064.txt	0
S4_17954289.txt	56
S4_17993763.txt	0
S4_18021967.txt	15
S4_18021974.txt	12
S4_18022047.txt	32
S4_18169769.txt	20
S4_18169867.txt	100
S4_18193102.txt	0
S4_18242051.txt	100
S4_18242071.txt	25
S4_18389885.txt	0
S4_18389914.txt	0
S4_18389948.txt	0
S4_18389953.txt	0
S4_18389985.txt	0
S4_18666016.txt	6
S4_18666060.txt	1
S4_19094846.txt	0
S4_19094878.txt	0
S4_19125101.txt	33
S4_19140677.txt	0
S4_19267807.txt	0
S4_1940780.txt	100
S4_19449265.txt	0
S4_19449346.txt	1
S4_19449351.txt	0
S4_1947487.txt	0
S4_19494906.txt	100
S4_19505908.txt	99
S4_19505910.txt	0
S4_19517107.txt	0
S4_19517119.txt	1
S4_19947501.txt	0
S4_19947504.txt	1
S4_19947519.txt	100
S4_20015006.txt	0
S4_20029733.txt	100
S4_20104770.txt	0
S4_20229482.txt	100
S4_20229515.txt	100
S4_20229540.txt	100
S4_20356936.txt	0
S4_20358544.txt	85
S4_20358564.txt	56
S4_2040211.txt	100
S4_2054331.txt	100
S4_2054336.txt	100
S4_2054366.txt	100
S4_20879129.txt	80
S4_20879298.txt	89
S4_21265389.txt	100
S4_21302739.txt	0
S4_21347688.txt	0
S4_21347739.txt	0
S4_21398365.txt	100
S4_21632827.txt	13
S4_21650643.txt	1
S4_21657726.txt	100
S4_21720999.txt	18
S4_21740248.txt	100
S4_21793483.txt	11
S4_21793547.txt	9
S4_21952115.txt	4
S4_22045445.txt	0
S4_22163858.txt	0
S4_22163884.txt	0
S4_22177592.txt	100
S4_22189556.txt	0
S4_22189866.txt	100
S4_22189873.txt	1
S4_22202097.txt	0
S4_22202100.txt	0
S4_22202163.txt	2
S4_22253382.txt	0
S4_22524534.txt	100
S4_22524672.txt	2
S4_2294334.txt	0
S4_22991537.txt	0
S4_23170117.txt	26
S4_23172774.txt	0
S4_23172779.txt	0
S4_23342921.txt	77
S4_23564441.txt	0
S4_23580510.txt	2
S4_23592031.txt	11
S4_23615400.txt	0
S4_23615450.txt	0
S4_23884589.txt	0
S4_23932488.txt	0
S4_23932512.txt	0
S4_23932516.txt	0
S4_23932521.txt	100
S4_2450257.txt	100
S4_26392.txt	26
S4_2641475.txt	0
S4_2683307.txt	3
S4_2695695.txt	100
S4_2733519.txt	100
S4_2733550.txt	100
S4_2894423.txt	5
S4_2894426.txt	100
S4_2894437.txt	6
S4_2894461.txt	9
S4_2938876.txt	0
S4_2949516.txt	81
S4_305241.txt	0
S4_305260.txt	0
S4_3073927.txt	0
S4_307473.txt	0
S4_3076966.txt	11
S4_3076993.txt	9
S4_3077022.txt	9
S4_3077034.txt	10
S4_3078032.txt	0
S4_3102481.txt	0
S4_3154105.txt	0
S4_3173123.txt	11
S4_3173982.txt	100
S4_3206776.txt	0
S4_3298505.txt	100
S4_3398162.txt	100
S4_3398164.txt	100
S4_3405619.txt	0
S4_3444274.txt	100
S4_3644391.txt	89
S4_3678552.txt	13
S4_3990694.txt	1
S4_421054.txt	0
S4_421160.txt	0
S4_423701.txt	0
S4_4270591.txt	0
S4_4460493.txt	76
S4_4612505.txt	76
S4_4612524.txt	68
S4_4708591.txt	35
S4_4708605.txt	58
S4_4725666.txt	100
S4_4794447.txt	0
S4_4794475.txt	5
S4_4826075.txt	100
S4_4826123.txt	86
S4_4826176.txt	10
S4_4993332.txt	2
S4_4993356.txt	100
S4_5130557.txt	0
S4_5208523.txt	5
S4_5208670.txt	0
S4_5210188.txt	69
S4_5257610.txt	47
S4_5330272.txt	80
S4_5330288.txt	79
S4_5330290.txt	78
S4_5386039.txt	100
S4_5386047.txt	0
S4_5386073.txt	67
S4_5392798.txt	0
S4_5615532.txt	60
S4_5958520.txt	7
S4_5958521.txt	5
S4_6244521.txt	52
S4_6254790.txt	0
S4_6277170.txt	89
S4_6277200.txt	93
S4_6307026.txt	97
S4_6307058.txt	95
S4_6329150.txt	0
S4_6452169.txt	0
S4_6468065.txt	100
S4_6626014.txt	100
S4_6683714.txt	80
S4_6683716.txt	80
S4_6683717.txt	80
S4_6683984.txt	100
S4_6700311.txt	73
S4_6700361.txt	55
S4_6727646.txt	10
S4_6782686.txt	0
S4_6947096.txt	0
S4_7018601.txt	87
S4_7059068.txt	53
S4_7059197.txt	0
S4_7107965.txt	13
S4_7115581.txt	2
S4_7115582.txt	5
S4_7204505.txt	0
S4_7204514.txt	0
S4_7204616.txt	100
S4_7204782.txt	0
S4_7204858.txt	0
S4_7204891.txt	2
S4_7265289.txt	12
S4_7265294.txt	11
S4_7360417.txt	0
S4_7378106.txt	0
S4_7378127.txt	0
S4_7382817.txt	34
S4_7382823.txt	0
S4_7383052.txt	15
S4_7383086.txt	12
S4_7393604.txt	99
S4_7408925.txt	0
S4_7410897.txt	2
S4_7410942.txt	0
S4_7765864.txt	100
S4_7765880.txt	97
S4_7841823.txt	0
S4_7841851.txt	0
S4_7841871.txt	0
S4_7919416.txt	100
S4_7919422.txt	100
S4_7919462.txt	100
S4_7919474.txt	100
S4_7940583.txt	64
S4_8069336.txt	60
S4_8082886.txt	94
S4_8382239.txt	0
S4_8399969.txt	0
S4_8442206.txt	0
S4_8442245.txt	0
S4_850511.txt	27
S4_8541852.txt	0
S4_8797371.txt	7
S4_8816971.txt	59
S4_8829347.txt	9
S4_8829381.txt	7
S4_8924979.txt	100
S4_8939901.txt	100
S4_8992323.txt	100
S4_9114659.txt	100
S4_9131703.txt	0
S4_9131752.txt	81
S4_9226764.txt	6
S4_9226793.txt	0
S4_9298516.txt	2
S4_9298522.txt	2
S4_937338.txt	0
S4_937358.txt	0
S4_937400.txt	0
S4_937417.txt	0
S4_9542123.txt	0
S4_9542243.txt	0
S4_9605430.txt	100
S4_9605443.txt	100
S4_9782660.txt	11
S4_9784377.txt	0
S4_9978531.txt	100
S5_10018163.txt	34
S5_10021426.txt	0
S5_10424241.txt	0
S5_10434103.txt	29
S5_10434138.txt	29
S5_10484602.txt	0
S5_10484645.txt	38
S5_10553700.txt	12
S5_10553717.txt	12
S5_10580403.txt	10
S5_10877939.txt	100
S5_10877951.txt	100
S5_10877957.txt	100
S5_10900992.txt	100
S5_10901026.txt	100
S5_10930720.txt	0
S5_10930721.txt	0
S5_10930723.txt	1
S5_10930724.txt	1
S5_10930726.txt	1
S5_10970345.txt	94
S5_10970352.txt	100
S5_10995064.txt	79
S5_11133256.txt	49
S5_11133340.txt	1
S5_11174775.txt	70
S5_11174798.txt	2
S5_11174815.txt	72
S5_11225761.txt	0
S5_11265423.txt	6
S5_11313363.txt	0
S5_11313381.txt	100
S5_11313397.txt	100
S5_11313471.txt	100
S5_11363449.txt	0
S5_11363503.txt	0
S5_11502318.txt	0
S5_11523953.txt	0
S5_11523997.txt	0
S5_11548822.txt	100
S5_11610011.txt	100
S5_11727293.txt	3
S5_12037499.txt	0
S5_12037542.txt	0
S5_12123186.txt	76
S5_12126193.txt	0
S5_12126208.txt	0
S5_12126221.txt	0
S5_12292719.txt	9
S5_12315244.txt	85
S5_12399271.txt	100
S5_12499300.txt	0
S5_12499327.txt	99
S5_12499337.txt	3
S5_125776.txt	77
S5_125837.txt	0
S5_12708817.txt	80
S5_12708825.txt	80
S5_12708853.txt	80
S5_12715376.txt	0
S5_12715413.txt	0
S5_12800251.txt	7
S5_12861679.txt	0
S5_12865662.txt	2
S5_12873214.txt	8
S5_12978238.txt	0
S5_12978254.txt	0
S5_12978310.txt	0
S5_13052207.txt	80
S5_13052285.txt	51
S5_13114435.txt	8
S5_13114481.txt	79
S5_13173594.txt	0
S5_13321175.txt	100
S5_13388711.txt	100
S5_13388712.txt	100
S5_13428814.txt	12
S5_13428827.txt	12
S5_13428842.txt	0
S5_13612568.txt	0
S5_13612625.txt	8
S5_13612638.txt	9
S5_13612672.txt	11
S5_13612721.txt	0
S5_14246690.txt	0
S5_14246708.txt	2
S5_14374937.txt	10
S5_14564784.txt	63
S5_14564819.txt	66
S5_14564831.txt	43
S5_14604913.txt	80
S5_14604931.txt	80
S5_14608133.txt	0
S5_14608246.txt	0
S5_15313163.txt	100
S5_15351029.txt	1
S5_15351043.txt	5
S5_15351063.txt	4
S5_15351067.txt	5
S5_15513175.txt	8
S5_1552070.txt	0
S5_1552099.txt	0
S5_15521537.txt	8
S5_15521540.txt	11
S5_15521561.txt	3
S5_15521653.txt	14
S5_15521655.txt	11
S5_15521663.txt	12
S5_15623091.txt	2
S5_15623096.txt	100
S5_15700305.txt	14
S5_15700376.txt	9
S5_15724803.txt	100
S5_15724819.txt	80
S5_15734342.txt	0
S5_15734387.txt	0
S5_15751896.txt	100
S5_15754272.txt	0
S5_15754274.txt	0
S5_15754291.txt	0
S5_15754304.txt	0
S5_15754353.txt	100
S5_15754360.txt	1
S5_15754395.txt	6
S5_15767283.txt	24
S5_15767290.txt	19
S5_15767301.txt	29
S5_15846047.txt	11
S5_15846066.txt	3
S5_15897710.txt	0
S5_15897718.txt	0
S5_15897736.txt	0
S5_16220468.txt	0
S5_16397808.txt	43
S5_16397836.txt	100
S5_16397840.txt	8
S5_16397841.txt	7
S5_16464417.txt	0
S5_16464451.txt	0
S5_16577505.txt	92
S5_16732929.txt	32
S5_16732946.txt	13
S5_16732951.txt	100
S5_16732956.txt	1
S5_1674199.txt	1
S5_16838144.txt	0
S5_1687567.txt	4
S5_16988244.txt	0
S5_17025489.txt	0
S5_17025496.txt	100
S5_17025501.txt	0
S5_17044874.txt	86
S5_17064814.txt	0
S5_17064818.txt	100
S5_17211830.txt	0
S5_17211869.txt	8
S5_17303540.txt	100
S5_17574541.txt	0
S5_17574566.txt	0
S5_17920739.txt	0
S5_17926390.txt	21
S5_17967938.txt	94
S5_17967944.txt	100
S5_1813326.txt	80
S5_18384092.txt	0
S5_18477671.txt	1
S5_18579864.txt	100
S5_18579875.txt	0
S5_18579881.txt	0
S5_18625899.txt	0
S5_18625914.txt	0
S5_18625954.txt	0
S5_18625981.txt	0
S5_18650232.txt	100
S5_18664839.txt	100
S5_18680733.txt	0
S5_18680740.txt	100
S5_18771166.txt	20
S5_18771269.txt	0
S5_18784977.txt	19
S5_18847324.txt	88
S5_18906918.txt	0
S5_18910481.txt	24
S5_18936202.txt	11
S5_18936205.txt	30
S5_18936208.txt	100
S5_18936241.txt	24
S5_19013334.txt	11
S5_19013337.txt	7
S5_19061561.txt	75
S5_19061565.txt	0
S5_19061623.txt	8
S5_19061674.txt	8
S5_1906911.txt	100
S5_1913349.txt	0
S5_1913409.txt	7
S5_1913462.txt	6
S5_19154139.txt	0
S5_19161458.txt	0
S5_19161459.txt	0
S5_19179943.txt	0
S5_1922171.txt	0
S5_19227311.txt	67
S5_19448921.txt	8
S5_19538919.txt	0
S5_19538920.txt	2
S5_19538956.txt	1
S5_19581807.txt	100
S5_19613596.txt	100
S5_19613654.txt	100
S5_19761174.txt	28
S5_19808137.txt	2
S5_19808622.txt	3
S5_19865061.txt	5
S5_19866427.txt	81
S5_19972625.txt	100
S5_19972652.txt	100
S5_20087260.txt	11
S5_20087293.txt	0
S5_20087309.txt	100
S5_20094260.txt	16
S5_20094296.txt	12
S5_20094378.txt	100
S5_20117615.txt	0
S5_20131812.txt	17
S5_20138805.txt	100
S5_20144784.txt	98
S5_20144793.txt	99
S5_20144799.txt	100
S5_20172825.txt	0
S5_20172865.txt	0
S5_20180164.txt	0
S5_20321933.txt	0
S5_20321951.txt	100
S5_20321953.txt	100
S5_20370924.txt	14
S5_20370935.txt	9
S5_20598399.txt	8
S5_20716989.txt	0
S5_20766549.txt	1
S5_20818868.txt	77
S5_20822550.txt	100
S5_20985112.txt	77
S5_20985140.txt	80
S5_20985172.txt	100
S5_21054381.txt	76
S5_2111404.txt	17
S5_2111418.txt	100
S5_21276154.txt	100
S5_2131076.txt	98
S5_2131088.txt	13
S5_21376104.txt	100
S5_21376201.txt	100
S5_21530335.txt	61
S5_21725858.txt	15
S5_21728193.txt	70
S5_21817703.txt	100
S5_21823544.txt	72
S5_21921390.txt	35
S5_21930976.txt	100
S5_21960415.txt	13
S5_22001260.txt	96
S5_22001261.txt	92
S5_22017463.txt	100
S5_22017466.txt	78
S5_22060053.txt	7
S5_22098043.txt	0
S5_22098122.txt	2
S5_22195737.txt	31
S5_22195868.txt	6
S5_22200970.txt	89
S5_22274630.txt	100
S5_22277500.txt	96
S5_22277570.txt	100
S5_22277597.txt	100
S5_22277602.txt	100
S5_22437211.txt	3
S5_22437350.txt	5
S5_2244981.txt	85
S5_22560626.txt	80
S5_22560665.txt	79
S5_22619802.txt	90
S5_22803307.txt	10
S5_22803310.txt	14
S5_22864680.txt	64
S5_22864711.txt	61
S5_22905661.txt	100
S5_22935083.txt	1
S5_23045867.txt	100
S5_23088057.txt	0
S5_23367762.txt	100
S5_23426526.txt	0
S5_23487669.txt	1
S5_23488311.txt	14
S5_23510397.txt	78
S5_23601855.txt	60
S5_23603435.txt	3
S5_23603930.txt	100
S5_23614581.txt	33
S5_23687145.txt	4
S5_23754278.txt	76
S5_23774688.txt	5
S5_23774708.txt	5
S5_23774753.txt	39
S5_23774754.txt	100
S5_23774761.txt	33
S5_23831871.txt	0
S5_23859179.txt	75
S5_23869648.txt	54
S5_23987071.txt	100
S5_23987079.txt	0
S5_23989970.txt	100
S5_24102516.txt	2
S5_24102548.txt	1
S5_24102555.txt	0
S5_24108234.txt	100
S5_24108416.txt	40
S5_2414269.txt	12
S5_24199441.txt	30
S5_24246952.txt	0
S5_24246999.txt	0
S5_24257296.txt	92
S5_24298154.txt	0
S5_24298162.txt	8
S5_24313021.txt	100
S5_24340268.txt	17
S5_24447596.txt	11
S5_24513811.txt	1
S5_24513818.txt	58
S5_24746583.txt	79
S5_24857247.txt	78
S5_24857271.txt	75
S5_24898957.txt	32
S5_25084073.txt	0
S5_25100004.txt	56
S5_25190022.txt	99
S5_25229562.txt	91
S5_25238885.txt	0
S5_25238900.txt	0
S5_25247771.txt	4
S5_25316341.txt	100
S5_25316610.txt	5
S5_25398555.txt	100
S5_25398571.txt	66
S5_25509071.txt	0
S5_25516393.txt	16
S5_25516418.txt	66
S5_25516425.txt	60
S5_25811077.txt	61
S5_2913971.txt	0
S5_2967251.txt	0
S5_2967275.txt	0
S5_3149859.txt	14
S5_3397450.txt	0
S5_3397462.txt	0
S5_3397615.txt	100
S5_3454301.txt	30
S5_3454331.txt	82
S5_3454347.txt	100
S5_3488797.txt	0
S5_3494464.txt	34
S5_3538803.txt	0
S5_3538812.txt	79
S5_3538813.txt	100
S5_3538818.txt	0
S5_3538845.txt	1
S5_3538907.txt	75
S5_3548678.txt	73
S5_3558588.txt	0
S5_3558597.txt	0
S5_3599033.txt	4
S5_3681946.txt	36
S5_3681949.txt	41
S5_3682027.txt	17
S5_3682035.txt	18
S5_3692210.txt	0
S5_3692211.txt	0
S5_3800975.txt	100
S5_3811443.txt	5
S5_3831938.txt	100
S5_3867768.txt	100
S5_3873229.txt	63
S5_4083211.txt	59
S5_4083240.txt	62
S5_4083292.txt	32
S5_4103351.txt	0
S5_4103358.txt	0
S5_4130836.txt	0
S5_4130850.txt	0
S5_4161842.txt	10
S5_4161890.txt	26
S5_4161898.txt	25
S5_4161933.txt	53
S5_4161934.txt	41
S5_4161989.txt	8
S5_4162082.txt	42
S5_4187752.txt	54
S5_4187773.txt	48
S5_4187871.txt	7
S5_4187872.txt	6
S5_4286219.txt	3
S5_4286227.txt	6
S5_4286249.txt	3
S5_4494375.txt	100
S5_4512956.txt	66
S5_4598975.txt	100
S5_4603758.txt	0
S5_4751308.txt	2
S5_4912271.txt	28
S5_4948656.txt	100
S5_4965937.txt	72
S5_5013479.txt	100
S5_5013488.txt	100
S5_5062139.txt	1
S5_5087749.txt	100
S5_5096866.txt	3
S5_5186319.txt	3
S5_5186347.txt	4
S5_5186444.txt	4
S5_5186457.txt	1
S5_5280449.txt	0
S5_5280479.txt	0
S5_5315163.txt	0
S5_5315248.txt	51
S5_5315249.txt	39
S5_5342132.txt	10
S5_5474622.txt	2
S5_5483747.txt	3
S5_5486799.txt	44
S5_5486811.txt	69
S5_5516293.txt	0
S5_5530354.txt	0
S5_5530401.txt	0
S5_5574341.txt	73
S5_5574357.txt	71
S5_5641790.txt	14
S5_5641845.txt	3
S5_5772576.txt	97
S5_5786490.txt	100
S5_5786504.txt	100
S5_5786530.txt	100
S5_5899859.txt	0
S5_5917629.txt	44
S5_5917730.txt	23
S5_5960359.txt	7
S5_5960370.txt	11
S5_5976421.txt	43
S5_6122693.txt	0
S5_6122734.txt	100
S5_6228219.txt	4
S5_6228254.txt	9
S5_6288897.txt	0
S5_6288916.txt	100
S5_6319749.txt	10
S5_6393805.txt	0
S5_6393892.txt	67
S5_6410671.txt	31
S5_6509732.txt	31
S5_6517038.txt	100
S5_6566752.txt	62
S5_6566764.txt	100
S5_6587011.txt	90
S5_6587014.txt	83
S5_6587019.txt	91
S5_6653804.txt	32
S5_6653939.txt	45
S5_6836217.txt	40
S5_6836249.txt	97
S5_6936439.txt	0
S5_6936442.txt	0
S5_6940190.txt	86
S5_6954339.txt	0
S5_6954354.txt	70
S5_6966176.txt	53
S5_6966222.txt	68
S5_6966249.txt	81
S5_7102492.txt	77
S5_7102745.txt	72
S5_7102782.txt	69
S5_7115076.txt	0
S5_7115098.txt	1
S5_7131394.txt	2
S5_7131443.txt	2
S5_7206694.txt	0
S5_7330360.txt	98
S5_7449969.txt	100
S5_7450051.txt	100
S5_7467163.txt	9
S5_7570979.txt	100
S5_7570998.txt	100
S5_7571002.txt	100
S5_7577554.txt	100
S5_7577607.txt	100
S5_7763543.txt	48
S5_7763564.txt	3
S5_7790159.txt	0
S5_8148626.txt	11
S5_8279964.txt	100
S5_8281786.txt	86
S5_8281794.txt	87
S5_8305163.txt	92
S5_8310535.txt	16
S5_8315635.txt	83
S5_8414611.txt	35
S5_8414618.txt	34
S5_8518366.txt	61
S5_8540007.txt	0
S5_8540094.txt	100
S5_8674908.txt	0
S5_8681368.txt	15
S5_8681380.txt	27
S5_8727131.txt	100
S5_8760545.txt	16
S5_8760547.txt	0
S5_8866441.txt	2
S5_8875043.txt	1
S5_8936399.txt	93
S5_8950320.txt	4
S5_8950322.txt	5
S5_8950328.txt	5
S5_8950335.txt	2
S5_9015743.txt	10
S5_9015884.txt	100
S5_9058130.txt	6
S5_9058137.txt	10
S5_9171935.txt	6
S5_9183096.txt	100
S5_9183111.txt	100
S5_9188940.txt	0
S5_9188948.txt	0
S5_9191389.txt	30
S5_9254366.txt	2
S5_9254384.txt	3
S5_9268772.txt	19
S5_9268775.txt	24
S5_9278203.txt	14
S5_9278211.txt	59
S5_9278250.txt	16
S5_9328962.txt	0
S5_9328983.txt	0
S5_9485964.txt	1
S5_9488575.txt	6
S5_9488591.txt	0
S5_9701580.txt	35
S5_9701655.txt	26
S5_9769440.txt	100
S5_9813378.txt	0
S5_9965606.txt	0
S6_10011701.txt	35
S6_10059734.txt	19
S6_10059746.txt	100
S6_10059763.txt	100
S6_10059780.txt	100
S6_10059794.txt	0
S6_1012766.txt	9
S6_10135635.txt	85
S6_10135654.txt	100
S6_10135660.txt	100
S6_10155259.txt	100
S6_10155260.txt	83
S6_10155274.txt	100
S6_10159729.txt	35
S6_10159753.txt	31
S6_10188265.txt	56
S6_10188338.txt	24
S6_10245849.txt	56
S6_10326304.txt	100
S6_10335133.txt	100
S6_10496395.txt	93
S6_10496400.txt	93
S6_10496413.txt	95
S6_10496545.txt	95
S6_10540674.txt	100
S6_10562511.txt	1
