strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
100200070202,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070203,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070204,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070205,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070301,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070302,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070303,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070304,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070305,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070306,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070307,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070401,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070402,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070403,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070404,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070501,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070502,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070601,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070602,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070603,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070604,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070701,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070702,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070703,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070704,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070705,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070706,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070801,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070802,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070803,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070804,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070805,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070806,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070807,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070808,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070901,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070902,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070903,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200070904,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200071001,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200071002,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200071003,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200071101,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200071102,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200071103,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200071201,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200071202,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200071203,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200071204,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200071205,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200071206,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200071207,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200071208,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200071301,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200071302,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200071303,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200071401,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200071402,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200071403,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200071404,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200071501,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200071502,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200071503,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200071504,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200071505,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080101,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080102,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080103,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080104,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080105,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080106,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080107,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080108,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080201,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080202,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080301,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080302,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080303,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080304,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080305,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080306,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080401,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080402,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080403,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080501,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080502,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080503,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080504,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080505,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080506,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080507,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080601,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080602,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080701,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080702,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080703,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080704,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080705,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080801,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080802,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080901,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080902,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080903,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080904,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200080905,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200081001,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200081002,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200081101,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200081102,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200081201,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200081202,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200081203,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200081301,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200081302,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200081303,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200081401,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200081402,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100200081403,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010101,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010102,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010103,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010104,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010105,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010201,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010202,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010301,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010302,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010401,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010403,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010404,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010405,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010406,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010407,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010408,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010409,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010410,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010411,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010412,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010413,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010501,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010502,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010503,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010504,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010505,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010601,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010602,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010603,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010604,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010605,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010701,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010702,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010703,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010704,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010705,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010706,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010707,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010801,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010802,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010803,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010804,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010805,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010901,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010902,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010903,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010904,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010905,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301010906,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011001,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011002,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011003,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011004,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011005,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011006,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011101,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011102,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011103,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011104,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011105,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011106,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011107,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011301,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011302,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011303,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011304,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011305,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011306,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011307,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011308,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011309,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011310,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011401,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011402,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011403,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011405,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100301011406,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100402010901,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100700010401,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100700010402,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100700010403,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100700010404,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100700010405,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100700010406,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100700010407,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
100700010408,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
